"","line","section_name","section_artist","song_name","artist_name","song_id"
"299","Madness within me, final stage of tranquility","Verse 1","Epica","Human Devastation","Epica",8384863
"300","Madness within you, anarchy is looming","Verse 1","Epica","Human Devastation","Epica",8384863
"301","Defcon 4, prepare for war","Chorus","Epica","Human Devastation","Epica",8384863
"302","Distrust and desperation","Chorus","Epica","Human Devastation","Epica",8384863
"303","Unaware of mayhem to come","Chorus","Epica","Human Devastation","Epica",8384863
"304","Human devastation","Chorus","Epica","Human Devastation","Epica",8384863
"305","Madness around me, radiation frying our brains","Verse 2","Epica","Human Devastation","Epica",8384863
"306","Knowledge deceiving, sources manifesting hate","Verse 2","Epica","Human Devastation","Epica",8384863
"307","Madness within me, every day goes on and on","Verse 2","Epica","Human Devastation","Epica",8384863
"308","Madness within you, apathy is dooming","Verse 2","Epica","Human Devastation","Epica",8384863
"309","Defcon 4, prepare for war","Chorus","Epica","Human Devastation","Epica",8384863
"310","Distrust and desperation","Chorus","Epica","Human Devastation","Epica",8384863
"311","Unawarе of mayhem to come","Chorus","Epica","Human Devastation","Epica",8384863
"312","Human devastation","Chorus","Epica","Human Devastation","Epica",8384863
"313","Insanity","Bridge","Epica","Human Devastation","Epica",8384863
"314","Taking hold","Bridge","Epica","Human Devastation","Epica",8384863
"315","Humanity","Bridge","Epica","Human Devastation","Epica",8384863
"316","A dying breed","Bridge","Epica","Human Devastation","Epica",8384863
"317","Dеsperately clinging","Bridge","Epica","Human Devastation","Epica",8384863
"318","Onto existence of pain","Bridge","Epica","Human Devastation","Epica",8384863
"319","Tormenting future","Bridge","Epica","Human Devastation","Epica",8384863
"320","No one to save us now","Bridge","Epica","Human Devastation","Epica",8384863
"321","Desperately clinging","Bridge","Epica","Human Devastation","Epica",8384863
"322","Onto existence of pain","Bridge","Epica","Human Devastation","Epica",8384863
"323","Tormenting future","Bridge","Epica","Human Devastation","Epica",8384863
"324","No one to save us now, we're dead","Bridge","Epica","Human Devastation","Epica",8384863
"325","Madness surrounds me, anger growing, disbelief","Verse 3","Epica","Human Devastation","Epica",8384863
"326","Chaos erupting, turmoil brewing, fires blaze","Verse 3","Epica","Human Devastation","Epica",8384863
"327","Defcon 4, prepare for war","Chorus","Epica","Human Devastation","Epica",8384863
"328","Distrust and desperation","Chorus","Epica","Human Devastation","Epica",8384863
"329","Unaware of mayhem to come","Chorus","Epica","Human Devastation","Epica",8384863
"330","Human devastation","Chorus","Epica","Human Devastation","Epica",8384863
"331","Suffocated by misery","Verse 1","Epica","The Miner","Epica",8384864
"332","In search of the endless treasure","Verse 1","Epica","The Miner","Epica",8384864
"333","All that glitters is not gold","Verse 1","Epica","The Miner","Epica",8384864
"334","Crowning dust of mysteries","Verse 1","Epica","The Miner","Epica",8384864
"335","Just to own a few pieces of pleasure","Verse 1","Epica","The Miner","Epica",8384864
"336","All that is bitter will unfold","Verse 1","Epica","The Miner","Epica",8384864
"337","Through these tunnels I walk alone","Pre-Chorus","Epica","The Miner","Epica",8384864
"338","For I will claim the throne","Pre-Chorus","Epica","The Miner","Epica",8384864
"339","Though this darkness burns my soul","Pre-Chorus","Epica","The Miner","Epica",8384864
"340","But I will reach the goal","Pre-Chorus","Epica","The Miner","Epica",8384864
"341","I think I see a shallow light","Chorus 1","Epica","The Miner","Epica",8384864
"342","Intrusively in this abyss I fight","Chorus 1","Epica","The Miner","Epica",8384864
"343","Another victim, I'm blinded","Chorus 1","Epica","The Miner","Epica",8384864
"344","By all I am longing for, that doesn't feel right","Chorus 1","Epica","The Miner","Epica",8384864
"345","And an illusion of a haloed night","Chorus 1","Epica","The Miner","Epica",8384864
"346","There is nothing hopeful that is in sight","Chorus 1","Epica","The Miner","Epica",8384864
"347","Another sacred desire","Chorus 1","Epica","The Miner","Epica",8384864
"348","Now all I am longing for is just to feel alive","Chorus 1","Epica","The Miner","Epica",8384864
"349","Calculating my destiny","Verse 2","Epica","The Miner","Epica",8384864
"350","In the arms of this precious leisure","Verse 2","Epica","The Miner","Epica",8384864
"351","Gazing into the unknown","Verse 2","Epica","The Miner","Epica",8384864
"352","Breathing in the fantasy","Verse 2","Epica","The Miner","Epica",8384864
"353","Just to choke on these desperate measures","Verse 2","Epica","The Miner","Epica",8384864
"354","Swiftly drifting into the unknown","Verse 2","Epica","The Miner","Epica",8384864
"355","The burden of silence","Chorus 2","Epica","The Miner","Epica",8384864
"356","It wearies me down this road","Chorus 2","Epica","The Miner","Epica",8384864
"357","Deep within my soul, the gratitude","Chorus 2","Epica","The Miner","Epica",8384864
"358","Is lost in the lore that's sold","Chorus 2","Epica","The Miner","Epica",8384864
"359","The shadow of sadness","Chorus 2","Epica","The Miner","Epica",8384864
"360","I carry till the break of dawn","Chorus 2","Epica","The Miner","Epica",8384864
"361","On the journey towards my solitude","Chorus 2","Epica","The Miner","Epica",8384864
"362","I'm lost in these Halls of Gold","Chorus 2","Epica","The Miner","Epica",8384864
"363","Conceived by this evident creed","Bridge","Epica","The Miner","Epica",8384864
"364","To honor the very prevalent breed","Bridge","Epica","The Miner","Epica",8384864
"365","I'm destined to break the chains","Bridge","Epica","The Miner","Epica",8384864
"366","In this realm of lies","Bridge","Epica","The Miner","Epica",8384864
"367","I think I see a shallow light","Breakdown","Epica","The Miner","Epica",8384864
"368","Intrusively in this abyss I fight","Breakdown","Epica","The Miner","Epica",8384864
"369","Another victim, I'm blinded","Breakdown","Epica","The Miner","Epica",8384864
"370","By all I am longing for that doesn't feel right","Breakdown","Epica","The Miner","Epica",8384864
"371","I think I see a shallow light","Breakdown","Epica","The Miner","Epica",8384864
"372","Intrusively in this abyss I fight","Breakdown","Epica","The Miner","Epica",8384864
"373","Another victim, I'm blinded","Breakdown","Epica","The Miner","Epica",8384864
"374","By all I am longing for that doesn't feel right","Breakdown","Epica","The Miner","Epica",8384864
"375","I think I see a shallow light","Chorus 1","Epica","The Miner","Epica",8384864
"376","Intrusively in this abyss I fight","Chorus 1","Epica","The Miner","Epica",8384864
"377","Another victim, I'm blinded","Chorus 1","Epica","The Miner","Epica",8384864
"378","By all I am longing for that doesn't feel right","Chorus 1","Epica","The Miner","Epica",8384864
"379","And an illusion of haloed night","Chorus 1","Epica","The Miner","Epica",8384864
"380","There is nothing hopeful that is in sight","Chorus 1","Epica","The Miner","Epica",8384864
"381","Another sacred desire","Chorus 1","Epica","The Miner","Epica",8384864
"382","Now all I am longing for is just to feel alive","Chorus 1","Epica","The Miner","Epica",8384864
"383","I think I see a shallow light","Chorus 1","Epica","The Miner","Epica",8384864
"384","Intrusively in this abyss I fight","Chorus 1","Epica","The Miner","Epica",8384864
"385","Another victim, I'm blinded","Chorus 1","Epica","The Miner","Epica",8384864
"386","By all I am longing for that doesn't feel right","Chorus 1","Epica","The Miner","Epica",8384864
"387","And an illusion of haloed night","Chorus 1","Epica","The Miner","Epica",8384864
"388","There is nothing hopeful that is in sight","Chorus 1","Epica","The Miner","Epica",8384864
"389","Another sacred desire","Chorus 1","Epica","The Miner","Epica",8384864
"390","Now all I am longing for is just to feel alive","Chorus 1","Epica","The Miner","Epica",8384864
"391","I think I see a shallow light","Chorus 1","Epica","The Miner","Epica",8384864
"392","Intrusively in this abyss I fight","Chorus 1","Epica","The Miner","Epica",8384864
"393","Another victim, I'm blinded","Chorus 1","Epica","The Miner","Epica",8384864
"394","By all I am longing for that doesn't feel right","Chorus 1","Epica","The Miner","Epica",8384864
"395","And an illusion of haloed night","Chorus 1","Epica","The Miner","Epica",8384864
"396","There is nothing hopeful that is in sight","Chorus 1","Epica","The Miner","Epica",8384864
"397","Another sacred desire","Chorus 1","Epica","The Miner","Epica",8384864
"398","Now all I am longing for is just to feel alive","Chorus 1","Epica","The Miner","Epica",8384864
"399","Ego primum semen omnis rei terrae","Ego primum semen omnis rei terrae","Epica","Alpha - Anteludium","Epica",6041733
"400","Ego quoque finis universi:","Ego primum semen omnis rei terrae","Epica","Alpha - Anteludium","Epica",6041733
"401","Alpha, Omega","Ego primum semen omnis rei terrae","Epica","Alpha - Anteludium","Epica",6041733
"402","Fill the void in me","Verse 1","Mark Jansen","Abyss of Time - Countdown to Singularity","Epica",6041709
"403","See life beyond the veil","Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"404","Replace all thoughts from the abyss","Mark Jansen","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"405","With cosmic energy","Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"406","Ignite the flame in thee","Mark Jansen","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"407","Fill out the tree of your life","Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"408","We are rooted deep in the darkness","Mark Jansen and Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"409","And keep growing towards the light","Mark Jansen and Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"410","Be without your fears","Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"411","For a thousand years","Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"412","Search for stillness deep inside","Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"413","One thought that grows in the abyss of time","Chorus","Simone Simons","Abyss of Time - Countdown to Singularity","Epica",6041709
"414","Fills up the vast space with matter and life","Chorus","Simone Simons","Abyss of Time - Countdown to Singularity","Epica",6041709
"415","Free of the darkness that fetters the soul","Chorus","Simone Simons","Abyss of Time - Countdown to Singularity","Epica",6041709
"416","Find at the source the end of your goal","Chorus","Simone Simons","Abyss of Time - Countdown to Singularity","Epica",6041709
"417","Find the spark in me","Verse 2","Mark Jansen","Abyss of Time - Countdown to Singularity","Epica",6041709
"418","See life beyond the dream","Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"419","Replace your darkest emotions","Mark Jansen","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"420","With pure divinity","Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"421","Ignite the flame in me","Mark Jansen","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"422","Unite with your inner light","Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"423","We should free ourselves from the shadows","Mark Jansen and Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"424","And the bondage of the night","Mark Jansen and Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"425","Be without your fears","Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"426","For a thousand years","Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"427","Be the master of your life","Simone Simons","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"428","One thought that grows in the abyss of time","Chorus","SImone Simons","Abyss of Time - Countdown to Singularity","Epica",6041709
"429","Fills up the vast space with matter and life","Chorus","SImone Simons","Abyss of Time - Countdown to Singularity","Epica",6041709
"430","Free of the darkness that fetters the soul","Chorus","SImone Simons","Abyss of Time - Countdown to Singularity","Epica",6041709
"431","Find at the source the end of your goal","Chorus","SImone Simons","Abyss of Time - Countdown to Singularity","Epica",6041709
"432","Fight back your fears forever","Chorus","SImone Simons","Abyss of Time - Countdown to Singularity","Epica",6041709
"433","Be the master of your life","Chorus","SImone Simons","Abyss of Time - Countdown to Singularity","Epica",6041709
"434","Learn to unlearn","Chorus","SImone Simons","Abyss of Time - Countdown to Singularity","Epica",6041709
"435","""In the beginning, there was a timeless, space-less, nothingness","Spoken Word","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"436","And into that nothingness came a thought, purposeful, all-pervading...","Spoken Word","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"437","So ended the Void.""","Spoken Word","Epica","Abyss of Time - Countdown to Singularity","Epica",6041709
"438","Surge, the Demiurge","Breakdown","Mark Jansen","Abyss of Time - Countdown to Singularity","Epica",6041709
"439","Shaper of a false universe","Breakdown","Mark Jansen","Abyss of Time - Countdown to Singularity","Epica",6041709
"440","Search that deadly urge","Breakdown","Mark Jansen","Abyss of Time - Countdown to Singularity","Epica",6041709
